ionIdx,ionMz,ionAverageInt,mz delta,formula,ion,label (bona fide),HMDB ids,KEGG ids,other ids
80,119.05070984294547,52901.317199509285,0.000671057054532298,C5H8O2,.F(-),Valerolactone,HMDB0000509; HMDB0001470; HMDB0001862; HMDB0002167; HMDB0029599; HMDB0029608; HMDB0031178; HMDB0031598; HMDB0031602; HMDB0031648; HMDB0032351; HMDB0032385; HMDB0032459; HMDB0033840; HMDB0033978; HMDB00509; HMDB0130837; HMDB0132474; HMDB01470; HMDB0170858; HMDB01862; HMDB02167; HMDB29599; HMDB29608; HMDB31178; HMDB31598; HMDB31602; HMDB31648; HMDB32351; HMDB32385; HMDB32459; HMDB33840; HMDB33978,C08279; C12518; C14527; C15499; C19238,; CHEBI:14750; CHEBI:34840; CHEBI:35936; CHEBI:36431; CHEBI:37127; CHEBI:38366; CHEBI:48569; CHEBI:52774; CHEBI:64276; CHEBI:84978; CHEBI:9592
81,120.01255114096267,22498.989441478414,-7.874096267812547e-05,C3H7NO2S,-H(-),Cys,HMDB0003417; HMDB03417,C00793,CHEBI:16375
82,120.99609424961233,2298.521268809051,0.0003937503876727533,C3H6O3S,-H(-),3-Mercaptolactate,HMDB0002127; HMDB02127,C05823,
82,120.99609424961233,2298.521268809051,-0.000587962991232871,C4H8S2,-H(-) [+2],"1,3-Dithiane",HMDB0031473; HMDB0031474; HMDB0033052; HMDB0036179; HMDB0041389; HMDB0041391; HMDB31473; HMDB31474; HMDB33052; HMDB36179; HMDB41389; HMDB41391,C01871; C08383,; CHEBI:47845; CHEBI:540; CHEBI:6854
83,121.01574761753639,2037.914470382413,-0.0006327175363907145,C4H10S2,-H(-),Diethyl disulfide,HMDB0029572; HMDB0031157; HMDB0031872; HMDB0033552; HMDB0041492; HMDB29572; HMDB31157; HMDB31872; HMDB33552; HMDB41492,,
84,121.03225874270996,52447.32235091684,0.0006146572900433966,C4H10O2S,-H(-),Thiodiglycol,HMDB0042033; HMDB42033,,; CHEBI:75184
85,121.03948953211173,28083.12189632296,0.0012465678882591646,C6H6N2O,-H(-),Nicotinamide,HMDB0001406; HMDB0031861; HMDB01406; HMDB31861,C00153,; CHEBI:17154
86,121.06576741239088,6049.071753237993,0.00012068760911176923,C8H10O,-H(-),Phenylethyl alcohol,HMDB0029306; HMDB0030540; HMDB0032074; HMDB0032148; HMDB0032150; HMDB0032151; HMDB0032619; HMDB0033944; HMDB0041609; HMDB0059873; HMDB29306; HMDB30540; HMDB32074; HMDB32148; HMDB32150; HMDB32151; HMDB32619; HMDB33944; HMDB41609; HMDB59873,C05853; C06757; C07112; C13637; C14386,; CHEBI:1895; CHEBI:39839; CHEBI:421375; CHEBI:49000; CHEBI:49584; CHEBI:669
87,122.02490198478908,6208.765207666689,-0.0001502847890861858,C6H5NO2,-H(-),Nicotinate,HMDB0001488; HMDB0002243; HMDB0031713; HMDB0041950; HMDB0060665; HMDB01488; HMDB02243; HMDB31713; HMDB41950; HMDB60665,C00253; C06813; C07446; C10164,; CHEBI:15940; CHEBI:27798; CHEBI:28747; CHEBI:6032
87,122.02490198478908,6208.765207666689,0.000992515210910483,C3H5NO3,.F(-),Pyruvate oxime,HMDB0002455; HMDB0011602; HMDB02455; HMDB11602,,; CHEBI:17740
88,124.00761042788059,22711.008771726498,-0.0002234278805985923,C2H7NO3S,-H(-),Taurine,HMDB0000251; HMDB00251,C00245,CHEBI:15891
89,124.01786609563796,10488.134993387894,-0.0009632956379732605,C2H8NO3P,-H(-),2-Aminoethylphosphonate,HMDB0011747; HMDB11747,C03557,CHEBI:15573
90,124.07745222096642,2939.732698439383,-0.0006651209664312319,C7H11NO,-H(-),"6-Acetyl-1,2,3,4-tetrahydropyridine",HMDB0030345; HMDB0034883; HMDB0037853; HMDB0037854; HMDB0037860; HMDB0037861; HMDB0037865; HMDB0037866; HMDB0037867; HMDB0038289; HMDB0039583; HMDB30345; HMDB34883; HMDB37853; HMDB37854; HMDB37860; HMDB37861; HMDB37865; HMDB37866; HMDB37867; HMDB38289; HMDB39583,,; CHEBI:59533
90,124.07745222096642,2939.732698439383,0.00047767903359385855,C4H11NO2,.F(-),Diethanolamine,HMDB0004437; HMDB03091; HMDB04437,C06772,CHEBI:28123
91,125.00690933709319,5997.509383719655,-0.00025053709319422524,C6H6OS,-H(-),2-Acetylthiophene,HMDB0033133; HMDB0033134; HMDB33133; HMDB33134,,
91,125.00690933709319,5997.509383719655,0.0008922629068024435,C3H6O2S,.F(-),Methylthioglycolic acid,HMDB0031520; HMDB0041604; HMDB31520; HMDB41604,,; CHEBI:44111; CHEBI:47872
92,125.015461919382,5154.836924029356,0.0008892806179972013,C7H7Cl,-H(-),Benzyl chloride,HMDB0059882; HMDB59882,C19167,CHEBI:615597
93,125.03580757834648,168322.53887932913,-0.0001568783464875878,C5H6N2O2,-H(-),Thymine,HMDB0000262; HMDB0002024; HMDB00262; HMDB0029736; HMDB02024; HMDB29736; HMDB60261,C00178; C02835,; CHEBI:16974; CHEBI:172070; CHEBI:17821
94,125.04706772632322,21879.220144943934,-0.00018362632322066474,C4H6N4O,-H(-),5-Amino-4-imidazolecarboxyamide,HMDB0002128; HMDB0003192; HMDB02128; HMDB03192,C04051,; CHEBI:2030; CHEBI:804916
95,125.09711974448368,4898.018945201123,6.835551631922954e-05,C8H14O,-H(-),Sulcatone,HMDB0013809; HMDB0030961; HMDB0030966; HMDB0031197; HMDB0031301; HMDB0031309; HMDB0031590; HMDB0031591; HMDB0032403; HMDB0032451; HMDB0033547; HMDB0035242; HMDB0035390; HMDB0035915; HMDB0037152; HMDB0039769; HMDB0040146; HMDB0040149; HMDB0040151; HMDB0061945; HMDB0062471; HMDB13809; HMDB30961; HMDB30966; HMDB31197; HMDB31301; HMDB31309; HMDB31590; HMDB31591; HMDB32403; HMDB32451; HMDB33547; HMDB35242; HMDB35390; HMDB35915; HMDB37152; HMDB39769; HMDB40146; HMDB40149; HMDB40151; HMDB61945; HMDB62471,C07287,; CHEBI:16310; CHEBI:61748; CHEBI:88838
96,126.0391033327124,9982.170700310455,-0.0008101327124023783,C6H9NS,-H(-),2-Ethyl-4-methylthiazole,HMDB0029730; HMDB0029731; HMDB0029732; HMDB0031337; HMDB0033155; HMDB0034300; HMDB0040062; HMDB0040096; HMDB29730; HMDB29731; HMDB29732; HMDB31337; HMDB33155; HMDB34300; HMDB40062; HMDB40096,,; CHEBI:78738
96,126.0391033327124,9982.170700310455,-0.0008266603491193791,C5H6N2O2,-H(-) [+1],Thymine,HMDB0000262; HMDB0002024; HMDB00262; HMDB0029736; HMDB02024; HMDB29736; HMDB60261,C00178; C02835,; CHEBI:16974; CHEBI:172070; CHEBI:17821
97,126.05442282511844,4466.989386019284,0.0016288748815611598,C6H9NO2,-H(-),"(S)-2,3,4,5-Tetrahydropyridine-2-carboxylate",HMDB0001084; HMDB0012130; HMDB01084; HMDB12130,C04092,; CHEBI:30912; CHEBI:49015
97,126.05442282511844,4466.989386019284,-0.0007764251184312343,C4H11NO2,.Na/H-H(-),Diethanolamine,HMDB0004437; HMDB03091; HMDB04437,C06772,CHEBI:28123
98,126.09228735967692,1725.1083150618622,0.0001497403230814598,C7H13NO,-H(-),N-Cyclohexylformamide,HMDB0040030; HMDB40030,,
99,126.9051884948347,4355.838828086664,-0.00017199483471586063,HI,-H(-),I(-),HMDB0059634; HMDB59634,C05590,CHEBI:43451
100,127.04034142653853,10329.348650180786,-0.00027412653854241853,C6H8O3,-H(-),"Dihydro-4,4-dimethyl-2,3-furandione",HMDB0033285; HMDB0033517; HMDB0038072; HMDB0040594; HMDB33285; HMDB33517; HMDB38072; HMDB40594,,; CHEBI:76247
100,127.04034142653853,10329.348650180786,-0.0005922810307197324,C7H10S,-H(-) [+2],2-Ethyl-5-methylthiophene,HMDB0029733; HMDB0033160; HMDB29733; HMDB33160,,
100,127.04034142653853,10329.348650180786,0.000868673461468461,C3H8O4,.F(-),"2,2-Dihydroperoxypropane",HMDB0034260; HMDB34260,,
100,127.04034142653853,10329.348650180786,0.0005979045161552676,C6H9NS,-H(-) [+1],2-Ethyl-4-methylthiazole,HMDB0029730; HMDB0029731; HMDB0029732; HMDB0031337; HMDB0033155; HMDB0034300; HMDB0040062; HMDB0040096; HMDB29730; HMDB29731; HMDB29732; HMDB31337; HMDB33155; HMDB34300; HMDB40062; HMDB40096,,; CHEBI:78738
101,127.0513664881833,54009.78708628617,-6.578818330638114e-05,C5H8N2O2,-H(-),Dihydrothymine,HMDB0000079; HMDB00079; HMDB0029874; HMDB0031547; HMDB0062558; HMDB29874; HMDB31547; HMDB62558,C00906,; CHEBI:133469; CHEBI:27468; CHEBI:565546
102,128.01069059230238,1307.4495364276643,-0.0005262923023678923,C3H3N3O3,-H(-),Cyanuric acid,HMDB0041861; HMDB41861,C06554,CHEBI:17696
103,128.0353849888874,147425.4260309272,-6.868888738154055e-05,C5H7NO3,-H(-),Oxoproline,HMDB0000267; HMDB0000805; HMDB0001369; HMDB0002234; HMDB00267; HMDB0060262; HMDB0061093; HMDB00805; HMDB01369; HMDB02234; HMDB60262; HMDB61093,C01879; C02237; C04281; C04282,; CHEBI:16010; CHEBI:16352; CHEBI:18183; CHEBI:27391
104,129.01058334009812,2438.042355091442,-4.440098109625978e-06,C4H3FN2O2,-H(-),Fluorouracil (FU),HMDB0014684; HMDB14684,C07649,CHEBI:46345
104,129.01058334009812,2438.042355091442,0.0006220599018718076,C7H8,.K/H-H(-),Toluene,HMDB0034168; HMDB34168,C01455,CHEBI:17578
105,129.01877364218123,13079.033141253445,0.0005582578187670606,C5H6O4,-H(-),Itaconate,HMDB0000620; HMDB0000634; HMDB0000749; HMDB0002092; HMDB0013233; HMDB0033809; HMDB0059743; HMDB0060365; HMDB0061185; HMDB00620; HMDB00634; HMDB00749; HMDB01657; HMDB02092; HMDB13233; HMDB33809; HMDB59743; HMDB60365; HMDB61185,C00490; C01732; C02214; C02226; C02800,; CHEBI:15670; CHEBI:16600; CHEBI:17204; CHEBI:17415; CHEBI:17626; CHEBI:30838; CHEBI:74524
105,129.01877364218123,13079.033141253445,-0.0008012421812395587,C6H6S,.F(-),2-Vinylthiophene,HMDB0029726; HMDB0033746; HMDB29726; HMDB33746,,; CHEBI:48498
106,129.03879203355365,10009.34491155841,-0.000833233553635182,C6H10OS,-H(-),S-2-Propenyl propanethioate,HMDB0037493; HMDB0040238; HMDB37493; HMDB40238,,
106,129.03879203355365,10009.34491155841,-0.0004924730067727978,C5H7NO3,-H(-) [+1],Oxoproline,HMDB0000267; HMDB0000805; HMDB0001369; HMDB0002234; HMDB00267; HMDB0060262; HMDB0061093; HMDB00805; HMDB01369; HMDB02234; HMDB60262; HMDB61093,C01879; C02237; C04281; C04282,; CHEBI:16010; CHEBI:16352; CHEBI:18183; CHEBI:27391
107,129.05582499472487,56242.00273415978,-0.00010769472487481835,C6H10O3,-H(-),4-Methyl-2-oxopentanoate,HMDB0000408; HMDB0000491; HMDB0000695; HMDB0001864; HMDB0010717; HMDB0012882; HMDB0031214; HMDB0031216; HMDB0031218; HMDB0033286; HMDB0033302; HMDB0033698; HMDB00408; HMDB0041602; HMDB00491; HMDB0059876; HMDB00695; HMDB00762; HMDB01864; HMDB01962; HMDB02254; HMDB03736; HMDB04750; HMDB10717; HMDB12882; HMDB31214; HMDB31216; HMDB31218; HMDB33286; HMDB33302; HMDB33698; HMDB41602; HMDB59876,C00233; C00902; C02122; C03465; C03500; C06102,; CHEBI:17308; CHEBI:2490; CHEBI:28422; CHEBI:35932; CHEBI:386429; CHEBI:48430; CHEBI:86365; CHEBI:87307
108,129.0919753950805,9049.17072630854,0.00012730491948786948,C7H14O2,-H(-),Ethyl isovalerate,HMDB0000666; HMDB0030028; HMDB0030052; HMDB0031528; HMDB0031594; HMDB0031595; HMDB0032204; HMDB0032874; HMDB0033745; HMDB0034166; HMDB0034239; HMDB0035238; HMDB0036209; HMDB0036237; HMDB0036238; HMDB0039095; HMDB0039618; HMDB0039619; HMDB0040297; HMDB00666; HMDB30028; HMDB30052; HMDB31528; HMDB31594; HMDB31595; HMDB32204; HMDB32874; HMDB33745; HMDB34166; HMDB34239; HMDB35238; HMDB36209; HMDB36237; HMDB36238; HMDB39095; HMDB39618; HMDB39619; HMDB40297,C12290; C12296; C17714,; CHEBI:31725; CHEBI:45571; CHEBI:50585; CHEBI:77322
109,130.0509314470439,21549.199743495505,3.485295610516914e-05,C5H9NO3,-H(-),5-Aminolevulinic acid,HMDB0000725; HMDB0000766; HMDB0000783; HMDB0001149; HMDB0002113; HMDB0006055; HMDB0036576; HMDB0059659; HMDB0060460; HMDB0061880; HMDB00725; HMDB00766; HMDB00783; HMDB01149; HMDB02113; HMDB0240251; HMDB06055; HMDB36576; HMDB59659; HMDB60460; HMDB61880,C00430; C01015; C01073; C01157; C03440; C04397; C05147,; CHEBI:16231; CHEBI:16682; CHEBI:16889; CHEBI:17549; CHEBI:18095; CHEBI:18240; CHEBI:20392; CHEBI:28397; CHEBI:40992; CHEBI:87840; CHEBI:89836
110,130.06702020156604,26895.815392184406,-0.0007977015660287634,C9H9N,-H(-),3-Methylindole,HMDB0000466; HMDB0034236; HMDB00466; HMDB34236,C08313,; CHEBI:85426; CHEBI:9171
110,130.06702020156604,26895.815392184406,0.0003450984339679053,C6H9NO,.F(-),"N-Acetyl-2,3-dihydro-1H-pyrrole",HMDB0031163; HMDB0031308; HMDB0037837; HMDB0037838; HMDB0037858; HMDB0037859; HMDB0037863; HMDB0039584; HMDB0040148; HMDB31163; HMDB31308; HMDB37837; HMDB37838; HMDB37858; HMDB37859; HMDB37863; HMDB39584; HMDB40148,,; CHEBI:67125
111,130.08750720748287,1386282.138698347,-0.000155507482872963,C6H13NO2,-H(-),(Iso)Leucine,HMDB0000172; HMDB0000557; HMDB0000687; HMDB0001645; HMDB0001901; HMDB0003640; HMDB0013773; HMDB00172; HMDB0029168; HMDB0033923; HMDB0036382; HMDB00557; HMDB00687; HMDB01645; HMDB01901; HMDB02002; HMDB02291; HMDB03640; HMDB13773; HMDB29168; HMDB33923; HMDB36382,C00123; C00407; C01570; C01933; C02378; C02486; C16434,; CHEBI:15603; CHEBI:15604; CHEBI:16586; CHEBI:17191; CHEBI:18347; CHEBI:28225; CHEBI:38264; CHEBI:43433
112,131.04626472218263,126076.27579667138,-4.942218262726783e-05,C4H8N2O3,-H(-),Asparagine,HMDB0000026; HMDB0000168; HMDB00026; HMDB0011733; HMDB00168; HMDB0033780; HMDB11733; HMDB33780,C00152; C01905; C02037; C02642,CHEBI:17196; CHEBI:17201; CHEBI:18261; CHEBI:28159
113,131.08280241267155,119073.7311182087,-0.0002017126715543327,C5H12N2O2,-H(-),Ornithine,HMDB0000214; HMDB0003374; HMDB00214; HMDB00818; HMDB03374; HMDB04984,C00077; C00515,CHEBI:15729; CHEBI:16176
114,131.09035736841196,122061.33579519951,-0.00036316841195116467,C7H16S,-H(-),Heptane-1-thiol,HMDB0032304; HMDB32304,,
114,131.09035736841196,122061.33579519951,3.5697994292149815e-05,C6H13NO2,-H(-) [+1],(Iso)Leucine,HMDB0000172; HMDB0000557; HMDB0000687; HMDB0001645; HMDB0001901; HMDB0003640; HMDB0013773; HMDB00172; HMDB0029168; HMDB0033923; HMDB0036382; HMDB00557; HMDB00687; HMDB01645; HMDB01901; HMDB02002; HMDB02291; HMDB03640; HMDB13773; HMDB29168; HMDB33923; HMDB36382,C00123; C00407; C01570; C01933; C02378; C02486; C16434,; CHEBI:15603; CHEBI:15604; CHEBI:16586; CHEBI:17191; CHEBI:18347; CHEBI:28225; CHEBI:38264; CHEBI:43433
115,132.03032161150497,290840.5908607021,-9.071150495287839e-05,C4H7NO4,-H(-),Aspartate,HMDB0011753; HMDB0062186; HMDB11753; HMDB62186,C16433; C19911,CHEBI:22660; CHEBI:24786
116,132.92365763320706,12172.59837933884,0.0009279667929433799,C3H2S3,-H(-),"3H-1,2-Dithiole-3-thione",HMDB0035702; HMDB35702,,; CHEBI:50866
117,133.01565893716614,25250.01991267217,-0.0005440371661222798,C5H10S2,-H(-),"3,3-Dimethyl-1,2-dithiolane",HMDB0038974; HMDB0039789; HMDB0039790; HMDB38974; HMDB39789; HMDB39790,,
118,133.03365564249435,15366.691303621352,-0.0007822424943526585,C5H10O2S,-H(-),"S,S-Dimethyl-beta-propiothetin",HMDB0031521; HMDB0032409; HMDB0034377; HMDB0040410; HMDB31521; HMDB32409; HMDB34377; HMDB40410,,
118,133.03365564249435,15366.691303621352,-0.000513552650602378,C4H7NO4,-H(-) [+1],Aspartate,HMDB0011753; HMDB0062186; HMDB11753; HMDB62186,C16433; C19911,CHEBI:22660; CHEBI:24786
119,133.05218232830077,43792.45379875171,-0.00021282830076074788,C6H6N4,-H(-),Dihydropteridine,HMDB0001441; HMDB01441,C05649,CHEBI:30156
120,133.10140501615604,874.9727216594433,0.000868483843987633,C10H14,-H(-),p-Cymene,HMDB0005805; HMDB0032627; HMDB0037013; HMDB0037050; HMDB0037051; HMDB0059823; HMDB0059890; HMDB0061787; HMDB05805; HMDB32627; HMDB37013; HMDB37050; HMDB37051; HMDB59823; HMDB59890; HMDB61787,C06575,; CHEBI:28768; CHEBI:38997; CHEBI:89242; CHEBI:90063
120,133.10140501615604,874.9727216594433,-8.665678103625396e-05,C6H14NO2,-H(-) [+2],1-Nitrohexane,HMDB0013812; HMDB13812,,; CHEBI:89185
121,134.02563525192542,3705.0486951622493,-0.0008835519254262181,C7H5NO2,-H(-),2-Benzoxazolol,HMDB0032931; HMDB32931,,
121,134.02563525192542,3705.0486951622493,-0.00036669723792215336,C5H7NS,.F(-) [+2],"2,4-Dimethylthiazole",HMDB0032974; HMDB0032975; HMDB0032976; HMDB0033867; HMDB0038460; HMDB32974; HMDB32975; HMDB32976; HMDB33867; HMDB38460,,
122,134.04733175515824,416045.584270248,-0.00011325515822591115,C5H5N5,-H(-),Adenine,HMDB0000034; HMDB00034,C00147,CHEBI:16708
123,135.03031344206903,27935.084045243628,-0.0004169420690232073,C4H8O5,-H(-),Threonate,HMDB0062620; HMDB62620,C01620,CHEBI:15908
123,135.03031344206903,27935.084045243628,0.00045145793097844944,C5H12S2,-H(-),1-Pentanesulfenothioic acid,HMDB0031160; HMDB0033053; HMDB0033054; HMDB31160; HMDB33053; HMDB33054,,
123,135.03031344206903,27935.084045243628,0.0009206579309761764,C5H4N4O,-H(-),Hypoxanthine,HMDB0000157; HMDB0014581; HMDB00157; HMDB14581,C00262,; CHEBI:17368; CHEBI:40279
124,135.04527861261457,88545.82745437328,-0.00012591261454986125,C8H8O2,-H(-),Phenyl acetate,HMDB0000209; HMDB0002340; HMDB0003767; HMDB00209; HMDB0029635; HMDB0029686; HMDB0031459; HMDB0032400; HMDB0032568; HMDB0032603; HMDB0033128; HMDB0033766; HMDB0033968; HMDB0038176; HMDB0040638; HMDB0040733; HMDB0041485; HMDB0062810; HMDB0126385; HMDB01326; HMDB02340; HMDB03767; HMDB29635; HMDB29686; HMDB31459; HMDB32400; HMDB32568; HMDB32603; HMDB33128; HMDB33766; HMDB33968; HMDB38176; HMDB40638; HMDB40733; HMDB41485; HMDB62810,C00548; C01454; C03765; C05613; C07086; C07211; C07215; C10761,; CHEBI:10589; CHEBI:15621; CHEBI:30745; CHEBI:36632; CHEBI:36635; CHEBI:366673; CHEBI:72775; CHEBI:8082
125,135.0676775619275,41559.16156780141,-5.806192748991634e-05,C6H8N4,-H(-),Tetrahydropteridine,HMDB0001216; HMDB01216,C05650,CHEBI:28889
126,137.03557759130462,104398.02939303548,7.310869537491271e-05,C6H6N2O2,-H(-),Urocanate,HMDB0000301; HMDB00301; HMDB0061680; HMDB02280; HMDB61680,C00785,; CHEBI:30817; CHEBI:68572
127,138.06755357528607,219300.96968906035,-0.00026847528607731874,C6H9N3O,-H(-),4-Amino-5-hydroxymethyl-2-methylpyrimidine,HMDB0012234; HMDB12234,,
128,139.0745637017648,13719.511284816199,0.001888998235216377,C8H12O2,-H(-),"cis-1,2-Dihydro-3-ethylcatechol",HMDB0032311; HMDB0036176; HMDB0037196; HMDB0037625; HMDB0039651; HMDB0039673; HMDB0039680; HMDB0039681; HMDB0040463; HMDB0040526; HMDB32311; HMDB36176; HMDB37196; HMDB37625; HMDB39651; HMDB39673; HMDB39680; HMDB39681; HMDB40463; HMDB40526,,
128,139.0745637017648,13719.511284816199,-0.0005163017648044388,C6H14O2,.Na/H-H(-),2-Butoxyethanol,HMDB0031327; HMDB0031490; HMDB0031644; HMDB0059740; HMDB31327; HMDB31490; HMDB31644; HMDB59740,C19355,; CHEBI:63921
129,139.11339646638433,3210.162622600831,-0.0005583663843253817,C9H16O,-H(-),"(3Z,6Z)-3,6-Nonadien-1-ol",HMDB0030957; HMDB0030958; HMDB0031262; HMDB0031269; HMDB0031834; HMDB0032535; HMDB0034758; HMDB0034761; HMDB0035916; HMDB0035927; HMDB0037150; HMDB0037170; HMDB0038067; HMDB0038400; HMDB0039461; HMDB0059828; HMDB0062671; HMDB30957; HMDB30958; HMDB31262; HMDB31269; HMDB31834; HMDB32535; HMDB34758; HMDB34761; HMDB35916; HMDB35927; HMDB37150; HMDB37170; HMDB38067; HMDB38400; HMDB39461; HMDB59828; HMDB62671,,; CHEBI:84226
130,139.99550773808951,3093.680981687167,-0.0014488380895159025,C2H8NO2PS,-H(-),Methamidophos,HMDB0031803; HMDB31803,C18667,CHEBI:38721
130,139.99550773808951,3093.680981687167,0.0010178619104692643,C3H5NO4,.Na/H-H(-),Aminomalonic acid,HMDB0034259; HMDB34259,C05669,CHEBI:16348
131,140.07167308155297,4207.816546412277,2.8618447032613403e-05,C7H11NO2,-H(-),Ethosuximide,HMDB0014731; HMDB0030352; HMDB14731; HMDB30352,C07505; C10128,CHEBI:226311; CHEBI:4887
132,140.1079589820219,2099.8065593435913,0.00012811797810741155,C8H15NO,-H(-),Tropine,HMDB0030325; HMDB0030338; HMDB0033364; HMDB0039839; HMDB0039840; HMDB30325; HMDB30338; HMDB33364; HMDB39839; HMDB39840,C06182; C10864,
133,140.98726704783473,4242.277178362011,-0.000949847834732509,C2H6O5S,-H(-),(2-hydroxyethoxy)sulfonic acid,HMDB0131295,,
134,141.09119278144266,5815.57919992306,0.0009099185573404611,C8H14O2,-H(-),Cycloheptanecarboxylic acid,HMDB0000392; HMDB0001568; HMDB0013897; HMDB0013902; HMDB0013903; HMDB0013904; HMDB0029761; HMDB0031293; HMDB0031343; HMDB0031352; HMDB0031403; HMDB0032164; HMDB0032207; HMDB0032266; HMDB0032267; HMDB0032268; HMDB0032533; HMDB0035422; HMDB0036212; HMDB0036236; HMDB0037622; HMDB0037624; HMDB0037630; HMDB0038036; HMDB0038310; HMDB00392; HMDB0039793; HMDB0039872; HMDB0040212; HMDB0040215; HMDB0059908; HMDB01568; HMDB10723; HMDB13897; HMDB13902; HMDB13903; HMDB13904; HMDB29761; HMDB31293; HMDB31343; HMDB31352; HMDB31403; HMDB32164; HMDB32207; HMDB32266; HMDB32267; HMDB32268; HMDB32533; HMDB35422; HMDB36212; HMDB36236; HMDB37622; HMDB37624; HMDB37630; HMDB38036; HMDB38310; HMDB39793; HMDB39872; HMDB40212; HMDB40215; HMDB59908,C12297; C16648; C16653; C16654; C19318; C19757,; CHEBI:288752; CHEBI:37277; CHEBI:37316; CHEBI:410867; CHEBI:61316; CHEBI:86544; CHEBI:87299; CHEBI:87560
135,142.06625170977517,48591.8875583827,-2.920977516396306e-05,C10H9N,-H(-),2-Aminonaphthalene,HMDB0041802; HMDB41802,C02227,CHEBI:27878
136,142.9901887296697,3383.8857516901526,0.00034167033030030325,C6H5ClO2,-H(-),4-Chlorocatechol,HMDB0041810; HMDB41810,C02375,CHEBI:27772
136,142.9901887296697,3383.8857516901526,0.000281270330276584,C7H6O,.K/H-H(-),Aromatic aldehyde,HMDB0006115; HMDB06115,C00193,CHEBI:17169
137,143.03492409570427,12568.70736046832,5.78042957499747e-05,C6H8O4,-H(-),"2,3-Dimethylmaleate",HMDB0000393; HMDB0000522; HMDB0002266; HMDB0013311; HMDB0029171; HMDB0031257; HMDB0036232; HMDB00393; HMDB0040207; HMDB00522; HMDB02266; HMDB03520; HMDB13311; HMDB29171; HMDB31257; HMDB36232; HMDB40207,C00922,; CHEBI:23812; CHEBI:35460; CHEBI:37245; CHEBI:49296; CHEBI:86952
138,143.05018810129542,4260.852337753154,4.9998704582776554e-05,C10H8O,-H(-),2-Naphthol,HMDB0006215; HMDB0012138; HMDB0012322; HMDB0031001; HMDB0060301; HMDB06215; HMDB12138; HMDB12322; HMDB31001; HMDB60301,C11713; C11714; C14787,; CHEBI:10319; CHEBI:10432; CHEBI:34001; CHEBI:52431
139,143.0610896407264,2402.0630081546333,0.0003818592736024584,C9H8N2,-H(-),5-Methylquinoxaline,HMDB0033178; HMDB0034175; HMDB33178; HMDB34175,,; CHEBI:132799
140,143.10776130190422,40206.58979063361,-8.601904198712873e-06,C8H16O2,-H(-),Octanoic acid,HMDB0000482; HMDB0001877; HMDB0029980; HMDB0030368; HMDB0031230; HMDB0031290; HMDB0031579; HMDB0031588; HMDB0031596; HMDB0031638; HMDB0032046; HMDB0032047; HMDB0032272; HMDB0032335; HMDB0032551; HMDB0034161; HMDB0034164; HMDB0034234; HMDB0034459; HMDB0035457; HMDB0036165; HMDB0039217; HMDB0039620; HMDB0040209; HMDB0040251; HMDB00482; HMDB0061931; HMDB01877; HMDB29980; HMDB30368; HMDB31230; HMDB31290; HMDB31579; HMDB31588; HMDB31596; HMDB31638; HMDB32046; HMDB32047; HMDB32272; HMDB32335; HMDB32551; HMDB34161; HMDB34164; HMDB34234; HMDB34459; HMDB35457; HMDB36165; HMDB39217; HMDB39620; HMDB40209; HMDB40251; HMDB61931,C06423; C07185,; CHEBI:28837; CHEBI:39867; CHEBI:744024; CHEBI:86055; CHEBI:87419; CHEBI:87429; CHEBI:87510; CHEBI:87683; CHEBI:88826
141,143.12985452972296,1772.2766239462271,0.00036497027704740503,C6H16N4,-H(-),Homoagmatine,HMDB0031505; HMDB0039252; HMDB31505; HMDB39252,,
142,144.03097053241663,1671.6578233602224,-0.0007396324166109025,C5H7NO4,-H(-),2-Oxoglutaramate,HMDB0001552; HMDB01552,C00940,CHEBI:30882
142,144.03097053241663,1671.6578233602224,-0.0009107179635066132,C6H9NOS,-H(-) [+2],5-(2-Hydroxyethyl)-4-methylthiazole,HMDB0032493; HMDB0032985; HMDB0034882; HMDB0038439; HMDB0041084; HMDB32493; HMDB32985; HMDB34882; HMDB38439; HMDB41084,C04294,; CHEBI:17957
143,144.04557635786054,9097.868415435065,-8.925786053737284e-05,C9H7NO,-H(-),3-Methyleneoxindole,HMDB0029737; HMDB29737,C08493,CHEBI:343043
144,144.0668050045846,5768.671217015325,-0.00018870458461606177,C6H11NO3,-H(-),4-Acetamidobutanoate,HMDB0000730; HMDB0000808; HMDB0001263; HMDB0003681; HMDB0012131; HMDB0012151; HMDB0015127; HMDB0029425; HMDB0029426; HMDB0059595; HMDB0060265; HMDB0061156; HMDB00730; HMDB00808; HMDB0094698; HMDB01263; HMDB03681; HMDB06238; HMDB12131; HMDB12151; HMDB15127; HMDB29425; HMDB29426; HMDB59595; HMDB60265; HMDB61156; HMDB94698,C01475; C02946; C03239; C03656; C04076,; CHEBI:17027; CHEBI:17534; CHEBI:17645; CHEBI:17917; CHEBI:27713; CHEBI:70979; CHEBI:724125; CHEBI:74048; CHEBI:89963
145,144.08136630590306,2175.2447862101576,0.000506194096942636,C10H11N,-H(-),"2,4-Dimethyl-1H-indole",HMDB0032967; HMDB32967,,
