ionIdx,ionMz,ionAverageInt,mz delta,formula,ion,HMDB ids,KEGG ids,other ids
391,219.1393208852878,3094.8544637651753,-0.0002681852877799429,C14H20O2,-H(-),HMDB0013817; HMDB0036389; HMDB0037606; HMDB0037714; HMDB0037718; HMDB0038996; HMDB0039539; HMDB0040217; HMDB0040226; HMDB0126515; HMDB0126516; HMDB0126517; HMDB0126518; HMDB0126519; HMDB0126520; HMDB0133164; HMDB0133165; HMDB0133166; HMDB0133167; HMDB0133169; HMDB0133170; HMDB0133180; HMDB13817; HMDB36389; HMDB37606; HMDB37714; HMDB37718; HMDB38996; HMDB39539; HMDB40217; HMDB40226,,
391,219.1393208852878,3094.8544637651753,0.0008746147121883041,C11H20O3,.F(-),HMDB0032662; HMDB0036029; HMDB0037179; HMDB32662; HMDB36029; HMDB37179,,; CHEBI:132854
392,219.17564816250362,2286.490057589366,-0.00021006250361210732,C15H24O,-H(-),HMDB0013688; HMDB0030232; HMDB0032220; HMDB0033826; HMDB0034661; HMDB0034718; HMDB0034940; HMDB0035020; HMDB0035026; HMDB0035097; HMDB0035306; HMDB0035391; HMDB0035645; HMDB0035704; HMDB0035718; HMDB0035720; HMDB0035739; HMDB0035793; HMDB0036118; HMDB0036192; HMDB0036402; HMDB0036420; HMDB0036716; HMDB0036717; HMDB0036788; HMDB0036789; HMDB0036793; HMDB0036798; HMDB0037069; HMDB0037392; HMDB0037395; HMDB0037811; HMDB0038119; HMDB0038123; HMDB0038134; HMDB0038146; HMDB0038160; HMDB0038193; HMDB0038208; HMDB0038209; HMDB0038210; HMDB0038211; HMDB0038212; HMDB0038512; HMDB0038982; HMDB0039532; HMDB0039711; HMDB0040763; HMDB0059836; HMDB0060356; HMDB0134152; HMDB13688; HMDB30232; HMDB32220; HMDB33826; HMDB34661; HMDB34718; HMDB34940; HMDB35020; HMDB35026; HMDB35097; HMDB35306; HMDB35391; HMDB35645; HMDB35704; HMDB35718; HMDB35720; HMDB35739; HMDB35793; HMDB36118; HMDB36192; HMDB36402; HMDB36420; HMDB36716; HMDB36717; HMDB36788; HMDB36789; HMDB36793; HMDB36798; HMDB37069; HMDB37392; HMDB37395; HMDB37811; HMDB38119; HMDB38123; HMDB38134; HMDB38146; HMDB38160; HMDB38193; HMDB38208; HMDB38209; HMDB38210; HMDB38211; HMDB38212; HMDB38512; HMDB38982; HMDB39532; HMDB39711; HMDB40763; HMDB59836; HMDB60356,C09720; C14550; C14693; C16908; C16945; C16974; C17915,; CHEBI:10441; CHEBI:15894; CHEBI:34247; CHEBI:34440
392,219.17564816250362,2286.490057589366,0.0009327374963845614,C12H24O2,.F(-),HMDB0000638; HMDB0030998; HMDB0032310; HMDB0032440; HMDB0033619; HMDB0034128; HMDB0034136; HMDB0034137; HMDB0035410; HMDB0036225; HMDB0040166; HMDB0059868; HMDB00638; HMDB30998; HMDB32310; HMDB32440; HMDB33619; HMDB34128; HMDB34136; HMDB34137; HMDB35410; HMDB36225; HMDB40166; HMDB59868,C02679,; CHEBI:201659; CHEBI:30805; CHEBI:87430
393,220.1343326799904,1061.8729334088705,-3.09799903845942e-05,C13H19NO2,-H(-),HMDB0030305; HMDB0060850; HMDB30305; HMDB60850,C10142,
393,220.1343326799904,1061.8729334088705,0.0011118200095836528,C10H19NO3,.F(-),HMDB0000832; HMDB0013116; HMDB0041540; HMDB0059745; HMDB00832; HMDB13116; HMDB41540; HMDB59745,,; CHEBI:74099; CHEBI:89901
393,220.1343326799904,1061.8729334088705,-0.0009861223732059443,C13H16N2,.F(-) [+1],HMDB0014771; HMDB14771,C07450,CHEBI:4466
394,220.14692822130047,2400.2371142441825,-0.0013931213004809706,C12H19N3O,-H(-),HMDB0015299; HMDB15299,C07402,CHEBI:366225
394,220.14692822130047,2400.2371142441825,0.001092278699502458,C11H21O3,.F(-),HMDB0059736; HMDB59736,,
395,221.06658429296326,32680.98176803819,9.140703676280282e-05,C8H14O7,-H(-),HMDB0010325; HMDB0125202; HMDB0131286; HMDB10325,,; CHEBI:87248
396,221.1179706957227,5669.053544858087,0.0003466042772970468,C13H18O3,-H(-),HMDB0032121; HMDB0036819; HMDB0038894; HMDB0060565; HMDB0060920; HMDB0060921; HMDB0061943; HMDB0132941; HMDB0132943; HMDB0132945; HMDB0132946; HMDB0140966; HMDB0140967; HMDB32121; HMDB36819; HMDB38894; HMDB60565; HMDB60698; HMDB60920; HMDB60921; HMDB61943,C04223,; CHEBI:133197; CHEBI:18429; CHEBI:88836
397,221.12962326495443,2924.03872443795,-7.256495442220512e-05,C12H18N2O2,-H(-),HMDB0060678; HMDB60678,C16572,
397,221.12962326495443,2924.03872443795,0.0010702350455460419,C9H18N2O3,.F(-),HMDB0028690; HMDB0028691; HMDB0028900; HMDB0028922; HMDB0094713; HMDB28690; HMDB28691; HMDB28900; HMDB28922; HMDB94713,,
398,221.1551123813765,12096.746221151083,-0.000409681376510207,C14H22O2,-H(-),HMDB0035593; HMDB0036790; HMDB0036791; HMDB0037605; HMDB0037820; HMDB0040178; HMDB35593; HMDB36790; HMDB36791; HMDB37605; HMDB37820; HMDB40178,C09715,
398,221.1551123813765,12096.746221151083,0.00073311862345804,C11H22O3,.F(-),HMDB0032443; HMDB0061654; HMDB32443; HMDB61654,,
399,222.06941953206655,4498.584205007798,-0.000791832066539655,C15H11O2,-H(-),HMDB0133408; HMDB0133409; HMDB0133410; HMDB0133411; HMDB0133412; HMDB0133413; HMDB0133414,,
399,222.06941953206655,4498.584205007798,0.0006488273084528373,C8H14O7,-H(-) [+1],HMDB0010325; HMDB0125202; HMDB0131286; HMDB10325,,; CHEBI:87248
400,223.10866353607614,3716.698582942194,0.0001517639238670654,C11H16N2O3,-H(-),HMDB0014386; HMDB14386,,; CHEBI:102524
401,223.11345752072103,3233.178650375871,-0.0006194207210228342,C16H16O,-H(-),HMDB0134565; HMDB0134566; HMDB0134567; HMDB0134568; HMDB0135554; HMDB0135555; HMDB0135556; HMDB0135557; HMDB0135558; HMDB0135559; HMDB0135560; HMDB0135561; HMDB0135562,,
401,223.11345752072103,3233.178650375871,0.0005233792789738345,C13H16O2,.F(-),HMDB0030770; HMDB0030904; HMDB0031553; HMDB0031661; HMDB0033379; HMDB0036224; HMDB0037628; HMDB0037702; HMDB0037703; HMDB0037721; HMDB0041316; HMDB0041317; HMDB0132944; HMDB0132949; HMDB0140968; HMDB0140969; HMDB30770; HMDB30904; HMDB31553; HMDB31661; HMDB33379; HMDB36224; HMDB37628; HMDB37702; HMDB37703; HMDB37721; HMDB41316; HMDB41317,C10702,; CHEBI:585101
402,223.13437071814494,13042.922159099038,-0.00040341814494126993,C13H20O3,-H(-),HMDB0029670; HMDB0032679; HMDB0032689; HMDB0034564; HMDB0036583; HMDB0037244; HMDB0037726; HMDB0037730; HMDB0037736; HMDB0112084; HMDB29670; HMDB32679; HMDB32689; HMDB34564; HMDB36583; HMDB37244; HMDB37726; HMDB37730; HMDB37736,C11512,; CHEBI:15929
402,223.13437071814494,13042.922159099038,0.0007393818550553988,C10H20O4,.F(-),HMDB0033217; HMDB0033642; HMDB0035133; HMDB0039053; HMDB0039974; HMDB33217; HMDB33642; HMDB35133; HMDB39053; HMDB39974,,
403,223.17042302504575,6608.730073859743,-7.032504572634934e-05,C14H24O2,-H(-),HMDB0000560; HMDB0030426; HMDB0030427; HMDB0031015; HMDB0032053; HMDB0032342; HMDB0032524; HMDB0036424; HMDB0037814; HMDB0038246; HMDB0038259; HMDB0038260; HMDB0039129; HMDB00560; HMDB30426; HMDB30427; HMDB31015; HMDB32053; HMDB32342; HMDB32524; HMDB36424; HMDB37814; HMDB38246; HMDB38259; HMDB38260; HMDB39129,,; CHEBI:70719
404,223.2066258017732,1068.1801157377263,0.00011229822678160417,C15H28O,-H(-),HMDB0031111; HMDB0032218; HMDB0040377; HMDB31111; HMDB32218; HMDB40377,,
405,225.00344352540944,14970.611651932328,0.0015005745905796175,C10H10O2S2,-H(-),HMDB0029988; HMDB0032288; HMDB0040201; HMDB29988; HMDB32288; HMDB40201,,; CHEBI:855724
406,225.0406316320154,12539.895601890737,-0.00017053201537464702,C10H10O6,-H(-),HMDB0012199; HMDB0012283; HMDB0033842; HMDB0033893; HMDB0125585; HMDB0125586; HMDB0125587; HMDB0126510; HMDB12199; HMDB12283; HMDB33842; HMDB33893,C00251; C00254,; CHEBI:16666; CHEBI:17333
406,225.0406316320154,12539.895601890737,0.0009722679845936,C7H10O7,.F(-),HMDB0000379; HMDB0003518; HMDB0006471; HMDB00379; HMDB0059932; HMDB03518; HMDB03610; HMDB06471; HMDB59932,C01251; C04593,; CHEBI:15607; CHEBI:30835; CHEBI:52222
407,225.07741052780045,30324.36795461444,-0.0005640278004364063,C11H14O5,-H(-),HMDB0031722; HMDB0035830; HMDB0041560; HMDB0041679; HMDB0041727; HMDB0060736; HMDB0124956; HMDB0128670; HMDB0128677; HMDB0133894; HMDB0141547; HMDB0141549; HMDB0142080; HMDB31722; HMDB35830; HMDB41560; HMDB41679; HMDB41727; HMDB60736,C09780,
407,225.07741052780045,30324.36795461444,0.0005787721995318407,C8H14O6,.F(-),HMDB0033584; HMDB33584,,
408,225.1249905666573,5769.705805746685,-0.0005252666572914677,C11H18N2O3,-H(-),HMDB0014457; HMDB0015440; HMDB14457; HMDB15440,C07422; C07536,CHEBI:2673; CHEBI:7983
409,225.15032105636286,7098.133893848078,-0.0007037563628671251,C13H22O3,-H(-),HMDB0031740; HMDB0037562; HMDB0040615; HMDB31740; HMDB37562; HMDB40615,,; CHEBI:89741
409,225.15032105636286,7098.133893848078,0.0005273323090193571,C13H23NS,-H(-) [+1],HMDB0040093; HMDB0040094; HMDB0040115; HMDB40093; HMDB40094; HMDB40115,,
410,225.1863683566915,24498.79625257476,-0.000365656691485583,C14H26O2,-H(-),HMDB0000499; HMDB0000521; HMDB0002000; HMDB0005051; HMDB0010732; HMDB0030921; HMDB0031029; HMDB0031073; HMDB0032152; HMDB0032321; HMDB0034561; HMDB0037188; HMDB0037189; HMDB0037227; HMDB0037228; HMDB0037369; HMDB0037633; HMDB0038056; HMDB0040228; HMDB00499; HMDB00521; HMDB0062243; HMDB0062248; HMDB0094671; HMDB02000; HMDB05051; HMDB10732; HMDB30921; HMDB31029; HMDB31073; HMDB32152; HMDB32321; HMDB34561; HMDB37188; HMDB37189; HMDB37227; HMDB37228; HMDB37369; HMDB37633; HMDB38056; HMDB40228; HMDB62243; HMDB62248; HMDB94671,C08322; C16947,; CHEBI:131381; CHEBI:27781; CHEBI:37271; CHEBI:53206; CHEBI:70716
411,225.22236683887664,2073.2342121952634,2.1261123350768685e-05,C15H30O,-H(-),HMDB0031078; HMDB0031081; HMDB0059813; HMDB31078; HMDB31081; HMDB59813,C01948,; CHEBI:17302
412,226.0360816009316,5281.541707333631,-0.0003715009315783391,C9H9NO6,-H(-),HMDB0006794; HMDB0125157; HMDB0126635; HMDB06794,C05655,
412,226.0360816009316,5281.541707333631,5.435201217096619e-06,C8H7N3O5,-H(-) [+2],HMDB0014752; HMDB0032558; HMDB14752; HMDB29753; HMDB32558,C07999,; CHEBI:5195
413,226.04922643590237,5444.277436528636,0.0017398640976296065,C13H9NO3,-H(-),HMDB0030218; HMDB0030319; HMDB30218; HMDB30319,,
413,226.04922643590237,5444.277436528636,-0.0006654359023627876,C11H11NO3,.Na/H-H(-),HMDB0000671; HMDB0004096; HMDB0011621; HMDB0030179; HMDB0032755; HMDB0059765; HMDB00671; HMDB04096; HMDB11621; HMDB30179; HMDB32755; HMDB59765,C02043; C05660,; CHEBI:235589; CHEBI:24813; CHEBI:613590; CHEBI:89877
413,226.04922643590237,5444.277436528636,-0.0005136359023651949,C8H15NO4,.K/H-H(-),HMDB0036604; HMDB0062181; HMDB0094718; HMDB0094719; HMDB0094720; HMDB0094721; HMDB0094722; HMDB36604; HMDB62181; HMDB94718; HMDB94719; HMDB94720; HMDB94721; HMDB94722,,
414,226.0835813715772,6639.944991148267,-0.0002524715771698993,C9H13N3O4,-H(-),HMDB0000014; HMDB00014,C00881,CHEBI:15698
415,227.0216016321715,8434.443217493535,-0.0015654321715032893,C5H11NO7P,-H(-),HMDB0062576; HMDB62576,,; CHEBI:58681
415,227.0216016321715,8434.443217493535,-0.0007331321715184913,C6H8O8,.F(-),HMDB0031159; HMDB31159,,
415,227.0216016321715,8434.443217493535,-0.0018759321714867383,C9H8O7,-H(-),HMDB0125223,,
415,227.0216016321715,8434.443217493535,0.0012309678285191694,C10H10N2O2,.K/H-H(-),HMDB0031173; HMDB31173,,; CHEBI:563250
416,227.0388937016348,9172.923962057524,-0.000541101634809138,C10H12O4S,-H(-),HMDB0133620; HMDB0133731,,
416,227.0388937016348,9172.923962057524,-2.9565892617711143e-05,C9H9NO6,-H(-) [+1],HMDB0006794; HMDB0125157; HMDB0126635; HMDB06794,C05655,
417,227.09281325212703,16115.428797479757,-0.00031675212701998134,C11H16O5,-H(-),HMDB0032496; HMDB32496,,
417,227.09281325212703,16115.428797479757,0.0008260478729482656,C8H16O6,.F(-),HMDB0029968; HMDB0033942; HMDB29968; HMDB33942,,
418,227.16433826702428,9944.221574603192,0.0009290329757334348,C13H24O3,-H(-),HMDB0035881; HMDB0036139; HMDB0037212; HMDB0040004; HMDB35881; HMDB36139; HMDB37212; HMDB40004,,
419,227.20206831555333,160094.82175251798,-0.0004156155533223682,C14H28O2,-H(-),HMDB0000806; HMDB0002221; HMDB0031072; HMDB0032318; HMDB0032548; HMDB0033788; HMDB0034461; HMDB0036216; HMDB0037312; HMDB0037495; HMDB0038034; HMDB0038969; HMDB0059865; HMDB0061781; HMDB00806; HMDB02221; HMDB31072; HMDB32318; HMDB32548; HMDB33788; HMDB34461; HMDB36216; HMDB37312; HMDB37495; HMDB38034; HMDB38969; HMDB59865; HMDB61781,C06424; C13798,; CHEBI:23580; CHEBI:28875; CHEBI:34491; CHEBI:43722; CHEBI:542954; CHEBI:87427; CHEBI:87570; CHEBI:90062
420,228.02642581834033,2346.679072927299,0.0014353816596610613,C5H12NO7P,-H(-),HMDB0001128; HMDB01128; HMDB02347,C03090,CHEBI:37737
420,228.02642581834033,2346.679072927299,-0.0009507183403343333,C11H13NS,.K/H-H(-),HMDB0038443; HMDB0040031; HMDB38443; HMDB40031,,
420,228.02642581834033,2346.679072927299,0.00039913283154646706,C11H11NO2,.K/H-H(-) [+2],HMDB0002302; HMDB0014970; HMDB0029738; HMDB02302; HMDB14970; HMDB29738,C07437,; CHEBI:149869; CHEBI:43580; CHEBI:72782
421,228.06590512345352,3461.9073041596644,0.0007111765464742348,C13H11NO3,-H(-),HMDB0030195; HMDB0037614; HMDB30195; HMDB37614,C10676,; CHEBI:521306
422,228.1247721299364,1970.1030590489406,-0.0006412299363773855,C11H19NO4,-H(-),HMDB0013126; HMDB13126,,
423,228.16126919709546,3254.82962061137,-0.0007528970954524539,C12H23NO3,-H(-),HMDB0013267; HMDB13267,,; CHEBI:74430
424,229.0740362515715,14852.163893821935,-0.0009375515714964422,C11H10N4O2,-H(-),HMDB0061143; HMDB61143,,
424,229.0740362515715,14852.163893821935,0.0002052484284718048,C8H10N4O3,.F(-),HMDB0002123; HMDB0036431; HMDB02123; HMDB36431,,; CHEBI:691622
425,229.10827447667853,10903.93659636803,0.0007404233214742817,C12H22S2,-H(-),HMDB0041448; HMDB41448,,
426,229.1214478753324,4482.893564628204,0.001954824667620869,C15H18O2,-H(-),HMDB0033235; HMDB0035425; HMDB0036155; HMDB0036768; HMDB0037706; HMDB0134151; HMDB33235; HMDB35425; HMDB36155; HMDB36768; HMDB37706,C16943; C16960,
426,229.1214478753324,4482.893564628204,-0.00045047533237152493,C13H20O2,.Na/H-H(-),HMDB0029668; HMDB0031869; HMDB0034672; HMDB0034984; HMDB0035228; HMDB0036686; HMDB0036821; HMDB0036824; HMDB0037776; HMDB0038047; HMDB0038529; HMDB0040233; HMDB0041636; HMDB0132947; HMDB29668; HMDB31869; HMDB34672; HMDB34984; HMDB35228; HMDB36686; HMDB36821; HMDB36824; HMDB37776; HMDB38047; HMDB38529; HMDB40233; HMDB41636,,
426,229.1214478753324,4482.893564628204,-0.002067975332380456,C10H18N2O4,-H(-),HMDB0028876; HMDB0029128; HMDB28876; HMDB29128,,
427,229.14512399744828,8407.888745328233,-0.0005920974482762631,C12H22O4,-H(-),HMDB0000623; HMDB0030143; HMDB0041613; HMDB0041614; HMDB00623; HMDB30143; HMDB41613; HMDB41614,C02678; C14523,; CHEBI:4676
428,229.1806744661818,3566.698545644671,0.00024283381819145688,C13H26O3,-H(-),HMDB0036133; HMDB0061655; HMDB36133; HMDB61655,,
428,229.1806744661818,3566.698545644671,-0.001099766181795303,C11H24N3O2,-H(-),HMDB0041947; HMDB41947,,
429,230.01300983841588,34023.81551724299,-0.00014363841589215554,C8H9NO5S,-H(-),HMDB0059911; HMDB0059994; HMDB59911; HMDB59994,,; CHEBI:32635; CHEBI:88751
430,230.14035643320267,1730.0301223183171,-0.0005755332026637916,C11H21NO4,-H(-),HMDB0000736; HMDB0002013; HMDB0062510; HMDB0062606; HMDB00736; HMDB02013; HMDB02083; HMDB62510; HMDB62606,C02862,; CHEBI:21949; CHEBI:73017; CHEBI:84838
431,231.0154797159539,9059.45190240501,-0.0008394159538909207,C8H8O8,-H(-),HMDB0059808; HMDB59808,,
431,231.0154797159539,9059.45190240501,0.00022157799142519252,C8H9NO5S,-H(-) [+1],HMDB0059911; HMDB0059994; HMDB59911; HMDB59994,,; CHEBI:32635; CHEBI:88751
431,231.0154797159539,9059.45190240501,0.0004504598273626925,C9H10O5S,-H(-) [+2],HMDB0127980; HMDB0134048; HMDB0135258; HMDB0135295; HMDB0135297; HMDB0135299; HMDB0135303; HMDB0135304; HMDB0135306; HMDB0135307; HMDB0135311; HMDB0135656; HMDB0135657,,
432,231.05049925956482,8605.010211613928,0.0013948404352106536,C10H16O2S2,-H(-),HMDB0037808; HMDB0037809; HMDB37808; HMDB37809,,
432,231.05049925956482,8605.010211613928,-0.001975859564822713,C13H12O2S,-H(-),HMDB0031070; HMDB31070,,
432,231.05049925956482,8605.010211613928,-0.0005412595648124352,C8H10N4O3,.Na/H-H(-),HMDB0002123; HMDB0036431; HMDB02123; HMDB36431,,; CHEBI:691622
433,231.08672782311666,14756.413580037097,0.0006832768833362479,C10H16O6,-H(-),HMDB0031640; HMDB31640,,
433,231.08672782311666,14756.413580037097,-0.0006762231166703714,C11H16O2S,.F(-),HMDB0037153; HMDB37153,,
434,231.10162493821235,5157.769850198404,0.0010423617876540447,C14H16O3,-H(-),HMDB0029504; HMDB0036189; HMDB0036605; HMDB0135874; HMDB29504; HMDB36189; HMDB36605,,; CHEBI:862793
435,231.1395149450026,2120.479936813315,-0.00046224500258063017,C15H20O2,-H(-),HMDB0030761; HMDB0030790; HMDB0031000; HMDB0035412; HMDB0035906; HMDB0035934; HMDB0036110; HMDB0036119; HMDB0036148; HMDB0036206; HMDB0036688; HMDB0036766; HMDB0036881; HMDB0037563; HMDB0037608; HMDB0039011; HMDB0040902; HMDB0040981; HMDB0041038; HMDB0041062; HMDB0134123; HMDB0134124; HMDB0134125; HMDB0134126; HMDB0134127; HMDB0134128; HMDB0134129; HMDB0134130; HMDB30761; HMDB30790; HMDB31000; HMDB35412; HMDB35906; HMDB35934; HMDB36110; HMDB36119; HMDB36148; HMDB36206; HMDB36688; HMDB36766; HMDB36881; HMDB37563; HMDB37608; HMDB39011; HMDB40902; HMDB40981; HMDB41038; HMDB41062,C09289; C09382; C09484; C17488,; CHEBI:2540; CHEBI:81126
435,231.1395149450026,2120.479936813315,0.0006805549973876168,C12H20O3,.F(-),HMDB0029388; HMDB0033601; HMDB0035085; HMDB0037326; HMDB0041572; HMDB29388; HMDB33601; HMDB35085; HMDB37326; HMDB41572,C16309,; CHEBI:19144
436,231.17466873875676,1312.4530587069328,0.0007693612432433383,C16H24O,-H(-),HMDB0029704; HMDB29704,,
437,232.1195229369668,2036.1227570872106,-0.0004774369668041345,C10H19NO5,-H(-),HMDB0013125; HMDB13125,,
437,232.1195229369668,2036.1227570872106,0.0005942505331972825,C9H17N3O4,-H(-) [+2],HMDB0028744; HMDB0029122; HMDB28744; HMDB29122,,
438,232.97554894213607,2618.3858997250168,0.0005974578639040828,C7H6O7S,-H(-),HMDB0124993; HMDB0134105,,
439,233.0123017288918,7465.878676090935,0.00023007110820572052,C8H10O6S,-H(-),HMDB0128030,,
440,233.06344279563822,9460.029248954863,0.0007306043617916202,C13H14O2S,-H(-),HMDB0032660; HMDB32660,,
441,233.15519674146628,11830.855898273394,-0.0004940414662826242,C15H22O2,-H(-),HMDB0030016; HMDB0031349; HMDB0032081; HMDB0033252; HMDB0033253; HMDB0033960; HMDB0034562; HMDB0034742; HMDB0034956; HMDB0035202; HMDB0035407; HMDB0035408; HMDB0035413; HMDB0035639; HMDB0035794; HMDB0035869; HMDB0035889; HMDB0035935; HMDB0036035; HMDB0036390; HMDB0036392; HMDB0036427; HMDB0036449; HMDB0036466; HMDB0036647; HMDB0037038; HMDB0037391; HMDB0037640; HMDB0037710; HMDB0037739; HMDB0038190; HMDB0038198; HMDB0038698; HMDB0038795; HMDB0038796; HMDB0038914; HMDB0039621; HMDB0041036; HMDB0134131; HMDB0134132; HMDB0134133; HMDB0134134; HMDB0134135; HMDB0134136; HMDB0134137; HMDB0134138; HMDB0134139; HMDB0134140; HMDB0134141; HMDB0134142; HMDB0134143; HMDB0134153; HMDB30016; HMDB31349; HMDB32081; HMDB33252; HMDB33253; HMDB33960; HMDB34562; HMDB34742; HMDB34956; HMDB35202; HMDB35407; HMDB35408; HMDB35413; HMDB35639; HMDB35794; HMDB35869; HMDB35889; HMDB35935; HMDB36035; HMDB36390; HMDB36392; HMDB36427; HMDB36449; HMDB36466; HMDB36647; HMDB37038; HMDB37391; HMDB37640; HMDB37710; HMDB37739; HMDB38190; HMDB38198; HMDB38698; HMDB38795; HMDB38796; HMDB38914; HMDB39621; HMDB41036,C09743; C16942; C16949; C17489; C17492; C17504,; CHEBI:80811
441,233.15519674146628,11830.855898273394,0.0006487585336856228,C12H22O3,.F(-),HMDB0010727; HMDB0037398; HMDB10727; HMDB37398,C02367,; CHEBI:18037
442,235.02077114033753,2637.303887745686,1.71596624625181e-05,C6H8N2O8,-H(-),HMDB0015021; HMDB15021,C07456,CHEBI:6061
443,235.03832437336453,3817.431027446746,0.0010908266354476837,C7H12N2O5S,-H(-),HMDB0028750; HMDB0028771; HMDB28750; HMDB28771,,
443,235.03832437336453,3817.431027446746,-0.0014114733645271826,C11H12N2S2,-H(-),HMDB0033350; HMDB33350,,; CHEBI:38119
444,235.07284589200438,8007.48932217429,-0.00041599200437758554,C11H12N2O4,-H(-),HMDB0001200; HMDB0060485; HMDB01200; HMDB60485,C02406; C02700,CHEBI:18377; CHEBI:30249
445,235.08300145743593,6201.263401684185,0.0006618425640567693,C10H12N4O3,-H(-),HMDB0015037; HMDB15037,C06953,CHEBI:490877
446,235.09689996929637,4968.409226742358,0.0006819307036494138,C13H16O4,-H(-),HMDB0037683; HMDB0060564; HMDB0124833; HMDB0135908; HMDB0140425; HMDB37683; HMDB60564,,; CHEBI:133199
447,235.13379502874312,3715.5654702217325,0.0001722712568721363,C14H20O3,-H(-),HMDB0034462; HMDB0040778; HMDB34462; HMDB40778,C14718,; CHEBI:17879
448,235.17090952215818,3062.1991397505913,-0.0005568221581597754,C15H24O2,-H(-),HMDB0002352; HMDB0030891; HMDB0030916; HMDB0030920; HMDB0031348; HMDB0032048; HMDB0032292; HMDB0032681; HMDB0033083; HMDB0033104; HMDB0034714; HMDB0034722; HMDB0035032; HMDB0035040; HMDB0035127; HMDB0035147; HMDB0035301; HMDB0035648; HMDB0035827; HMDB0036446; HMDB0036549; HMDB0036668; HMDB0036680; HMDB0036687; HMDB0037393; HMDB0037906; HMDB0038027; HMDB0038122; HMDB0038144; HMDB0038178; HMDB0039525; HMDB0039688; HMDB0040712; HMDB02352; HMDB30891; HMDB30916; HMDB30920; HMDB31348; HMDB32048; HMDB32292; HMDB32681; HMDB33083; HMDB33104; HMDB34714; HMDB34722; HMDB35032; HMDB35040; HMDB35127; HMDB35147; HMDB35301; HMDB35648; HMDB35827; HMDB36446; HMDB36549; HMDB36668; HMDB36680; HMDB36687; HMDB37393; HMDB37906; HMDB38027; HMDB38122; HMDB38144; HMDB38178; HMDB39525; HMDB39688; HMDB40712,C09627; C16946; C17493,; CHEBI:28283; CHEBI:545749
448,235.17090952215818,3062.1991397505913,0.0005859778418084716,C12H24O3,.F(-),HMDB0000387; HMDB0002059; HMDB0010728; HMDB00387; HMDB0040169; HMDB02059; HMDB10728; HMDB40169,C08317,; CHEBI:36206; CHEBI:39567; CHEBI:43197
449,235.2074280583762,733.4523284420842,-0.000689958376199229,C16H28O,-H(-),HMDB0031851; HMDB0036831; HMDB31851; HMDB36831,,
449,235.2074280583762,733.4523284420842,0.00045284162379743975,C13H28O2,.F(-),HMDB0032154; HMDB0032550; HMDB32154; HMDB32550,,
450,236.02405017362977,3006.8820948575203,-0.0006193736297746,C7H11NO6S,-H(-),HMDB0029418; HMDB29418,,
450,236.02405017362977,3006.8820948575203,-0.0004753445282119628,C6H8N2O8,-H(-) [+1],HMDB0015021; HMDB15021,C07456,CHEBI:6061
451,236.0773714081843,4960.901230876799,0.00020329181572265043,C8H15NO7,-H(-),HMDB0037848; HMDB0060278; HMDB37848; HMDB60278,,; CHEBI:24108
451,236.0773714081843,4960.901230876799,0.0010716918157243072,C9H19NO2S2,-H(-),HMDB0013639; HMDB13639,,
451,236.0773714081843,4960.901230876799,0.0010435088078963872,C8H16N2O4S,-H(-) [+1],HMDB0028982; HMDB0029045; HMDB28982; HMDB29045,,
